"system" "site" "year" "month" "sample" "season" "class" "order" "specie" "guild" "habitat" "abundance" "bio.ind" "Tbiomass"
"329" "A" "molino" 2010 "diciembre" "centro" "V" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 509.295817894065 1.809644286 921.644266735691
"330" "A" "molino" 2010 "diciembre" "centro" "V" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 509.295817894065 2.138955359 1089.3610190008
"331" "A" "molino" 2010 "diciembre" "este" "V" "acari" "oribatida" "oppioidea" "microphytophages" "euedaphic" 1018.59163578813 1.270764284 1294.38987074069
"332" "A" "molino" 2010 "diciembre" "este" "V" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 1527.8874536822 3.323785397 5078.37000680839
"333" "A" "molino" 2010 "diciembre" "este" "V" "collembolla" "Symphypleona" "symphypleona" "detritivore" "hemiedaphic" 24446.1992589151 0.2256289539375 5515.77036653671
"334" "A" "molino" 2010 "diciembre" "norte" "V" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 1527.8874536822 0.908520701 1388.11738046845
"335" "A" "molino" 2010 "diciembre" "norte" "V" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 1527.8874536822 1.529597651 2337.05306014466
"336" "A" "molino" 2010 "diciembre" "norte" "V" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 19862.5368978685 0.55820082951282 11087.2845726192
"337" "A" "molino" 2010 "diciembre" "oeste" "V" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 4583.66236104659 0.838924765888889 3845.34787315472
"338" "A" "molino" 2010 "diciembre" "sur" "V" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 1018.59163578813 3.84084051 3912.24801788222
"339" "A" "molino" 2010 "junio" "centro" "I" "acari" "mesostigmata" "veigaioidea" "predator" "epiedaphic" 1018.59163578813 4.644047713 4730.38815666279
"340" "A" "molino" 2010 "junio" "centro" "I" "acari" "oribatida" "galumnioidea" "microphytophages" "hemiedaphic" 509.295817894065 26.33506426 13412.3380915895
"341" "A" "molino" 2010 "junio" "centro" "I" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 1527.8874536822 17.7098593366667 27058.6718869695
"342" "A" "molino" 2010 "junio" "centro" "I" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 130379.729380881 5.30257657320703 691348.49863613
"343" "A" "molino" 2010 "junio" "este" "I" "acari" "oribatida" "oppioidea" "microphytophages" "euedaphic" 2037.18327157626 1.18440072025 2412.84133413617
"344" "A" "molino" 2010 "junio" "este" "I" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 509.295817894065 4.707792867 2397.65921867461
"345" "A" "molino" 2010 "junio" "este" "I" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 1527.8874536822 6.02094708933333 9199.32951707673
"346" "A" "molino" 2010 "junio" "norte" "I" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 1527.8874536822 1.42603809233333 2178.82570974899
"347" "A" "molino" 2010 "junio" "norte" "I" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 3565.07072525846 2.64012620485714 9412.23664392391
"348" "A" "molino" 2010 "junio" "norte" "I" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 1018.59163578813 1.178866366 1200.78342011955
"349" "A" "molino" 2010 "junio" "oeste" "I" "acari" "mesostigmata" "parasitoidea" "predator" "epiedaphic" 509.295817894065 3.71277358 1890.90005708158
"350" "A" "molino" 2010 "junio" "oeste" "I" "acari" "mesostigmata" "rhodacaroidea" "predator" "euedaphic" 1018.59163578813 3.3530984695 3415.43805500668
"351" "A" "molino" 2010 "junio" "oeste" "I" "acari" "oribatida" "ceratozetoidea" "detritivore" "euedaphic" 509.295817894065 25.33622633 12903.6341110865
"352" "A" "molino" 2010 "junio" "oeste" "I" "acari" "oribatida" "euphthiracaroidea" "detritivore" "euedaphic" 2037.18327157626 12.43503315575 25332.4415263901
"353" "A" "molino" 2010 "junio" "oeste" "I" "acari" "oribatida" "oppioidea" "microphytophages" "euedaphic" 1018.59163578813 1.150211362 1171.59567272167
"354" "A" "molino" 2010 "junio" "oeste" "I" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 14769.5787189279 5.00940653782759 73986.8241955565
"355" "A" "molino" 2010 "junio" "oeste" "I" "acari" "trombidiformes" "trombidioidea" "predator" "hemiedaphic" 509.295817894065 15.45918304 7873.29727033086
"356" "A" "molino" 2010 "junio" "oeste" "I" "collembolla" "Symphypleona" "symphypleona" "detritivore" "hemiedaphic" 509.295817894065 4.217451887 2147.93060821853
"357" "A" "molino" 2010 "junio" "oeste" "I" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 18843.9452620804 1.72072312664865 32425.212409763
"358" "A" "molino" 2010 "junio" "oeste" "I" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 5092.95817894065 1.2940320542 6590.45113424926
"359" "A" "molino" 2010 "junio" "oeste" "I" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 8658.02890419911 2.84746984652941 24653.476235087
"360" "A" "molino" 2010 "junio" "sur" "I" "acari" "mesostigmata" "rhodacaroidea" "predator" "euedaphic" 509.295817894065 12.61934446 6426.97935804264
"361" "A" "molino" 2010 "junio" "sur" "I" "acari" "oribatida" "galumnioidea" "microphytophages" "hemiedaphic" 509.295817894065 22.23422365 11323.7971190663
"362" "A" "molino" 2010 "junio" "sur" "I" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 2546.47908947033 4.4715426058 11386.6897433453
"363" "A" "molino" 2010 "junio" "sur" "I" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 50929.5817894065 3.14547952924 160197.956951332
"364" "A" "molino" 2010 "junio" "sur" "I" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 3565.07072525846 2.16968604542857 7735.08420355919
"365" "A" "molino" 2010 "marzo" "centro" "O" "acari" "oribatida" "ceratozetoidea" "detritivore" "euedaphic" 509.295817894065 4.935086027 2513.41867449854
"366" "A" "molino" 2010 "marzo" "centro" "O" "acari" "oribatida" "epilohmannioidea" "detritivore" "hemiedaphic" 509.295817894065 2.010891473 1024.13861743774
"367" "A" "molino" 2010 "marzo" "centro" "O" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 509.295817894065 2.403708084 1224.19847461936
"368" "A" "molino" 2010 "marzo" "centro" "O" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 23427.607623127 2.72773158391304 63904.2252491255
"369" "A" "molino" 2010 "marzo" "este" "O" "acari" "mesostigmata" "rhodacaroidea" "predator" "euedaphic" 509.295817894065 0.876811155 446.556254324365
"370" "A" "molino" 2010 "marzo" "este" "O" "acari" "mesostigmata" "veigaioidea" "predator" "epiedaphic" 509.295817894065 3.76753772 1918.79120455414
"371" "A" "molino" 2010 "marzo" "este" "O" "acari" "oribatida" "crotonioidea" "microphytophages" "hemiedaphic" 509.295817894065 1.352672533 688.910464037072
"372" "A" "molino" 2010 "marzo" "este" "O" "acari" "oribatida" "oppioidea" "microphytophages" "euedaphic" 1018.59163578813 1.0983823895 1118.80311484168
"373" "A" "molino" 2010 "marzo" "este" "O" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 1527.8874536822 4.213352607 6437.52858617447
"374" "A" "molino" 2010 "marzo" "este" "O" "acari" "trombidiformes" "eupodoidea" "omnivore" "hemiedaphic" 3565.07072525846 0.318714513142857 1136.2397805206
"375" "A" "molino" 2010 "marzo" "este" "O" "collembolla" "entomobryomorpha" "entomobroidea" "microphytophages" "epiedaphic" 4074.36654315252 0.997422344875 4063.86423135144
"376" "A" "molino" 2010 "marzo" "este" "O" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 9676.62053998724 1.66447486747368 16106.4916908884
"377" "A" "molino" 2010 "marzo" "este" "O" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 7130.14145051691 0.446767225714286 3185.51351479787
"378" "A" "molino" 2010 "marzo" "este" "O" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 6111.54981472878 1.26757141875 7746.82586941706
"379" "A" "molino" 2010 "marzo" "oeste" "O" "acari" "mesostigmata" "dermanyssoidea" "predator" "epiedaphic" 509.295817894065 1.250042278 636.64130437617
"380" "A" "molino" 2010 "marzo" "oeste" "O" "acari" "mesostigmata" "rhodacaroidea" "predator" "euedaphic" 509.295817894065 0.639089865 325.485795502983
"381" "A" "molino" 2010 "marzo" "oeste" "O" "acari" "oribatida" "epilohmannioidea" "detritivore" "hemiedaphic" 509.295817894065 2.161059587 1100.61860987898
"382" "A" "molino" 2010 "marzo" "oeste" "O" "acari" "trombidiformes" "eupodoidea" "omnivore" "hemiedaphic" 1018.59163578813 0.483262345 492.246982508358
"383" "A" "molino" 2010 "marzo" "oeste" "O" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 2037.18327157626 1.0528423155 2144.83275274422
"384" "A" "molino" 2010 "marzo" "sur" "O" "acari" "mesostigmata" "rhodacaroidea" "predator" "euedaphic" 2037.18327157626 0.4464548035 909.510257205066
"385" "A" "molino" 2010 "marzo" "sur" "O" "acari" "oribatida" "euphthiracaroidea" "detritivore" "euedaphic" 509.295817894065 10.35643642 5274.48975699178
"386" "A" "molino" 2010 "marzo" "sur" "O" "acari" "oribatida" "oppioidea" "microphytophages" "euedaphic" 509.295817894065 0.449696034 229.028309439747
"387" "A" "molino" 2010 "marzo" "sur" "O" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 2546.47908947033 1.583959049 4033.5185968558
"388" "A" "molino" 2010 "marzo" "sur" "O" "acari" "trombidiformes" "tydeoidea" "omnivore" "epiedaphic" 17316.0578083982 0.615767811735294 10662.6710245592
"389" "A" "molino" 2010 "marzo" "sur" "O" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 9676.62053998724 0.545850275631579 5281.98598893423
"390" "A" "molino" 2010 "septiembre" "centro" "P" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 1527.8874536822 1.18104837766667 1804.50899842861
"391" "A" "molino" 2010 "septiembre" "este" "P" "acari" "mesostigmata" "dermanyssoidea" "predator" "epiedaphic" 509.295817894065 2.897204143 1475.53395361526
"392" "A" "molino" 2010 "septiembre" "este" "P" "acari" "mesostigmata" "rhodacaroidea" "predator" "euedaphic" 2037.18327157626 4.50225508925 9171.91875218918
"393" "A" "molino" 2010 "septiembre" "este" "P" "acari" "mesostigmata" "veigaioidea" "predator" "epiedaphic" 1018.59163578813 23.68141087 24121.6870358441
"394" "A" "molino" 2010 "septiembre" "este" "P" "acari" "oribatida" "euphthiracaroidea" "detritivore" "euedaphic" 509.295817894065 19.92199423 10146.1883454487
"395" "A" "molino" 2010 "septiembre" "este" "P" "acari" "oribatida" "galumnioidea" "microphytophages" "hemiedaphic" 509.295817894065 35.09694604 17874.7278390257
"396" "A" "molino" 2010 "septiembre" "este" "P" "acari" "oribatida" "oppioidea" "microphytophages" "euedaphic" 2037.18327157626 0.55332294575 1127.2202488612
"397" "A" "molino" 2010 "septiembre" "este" "P" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 40743.6654315252 3.628765796875 147849.219557237
"398" "A" "molino" 2010 "septiembre" "este" "P" "acari" "trombidiformes" "eupodoidea" "omnivore" "hemiedaphic" 1527.8874536822 7.89684299633333 12065.4873377958
"399" "A" "molino" 2010 "septiembre" "este" "P" "collembolla" "entomobryomorpha" "entomobroidea" "microphytophages" "epiedaphic" 509.295817894065 75.00751456 38201.0134760362
"400" "A" "molino" 2010 "septiembre" "este" "P" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 32085.6365273261 1.77988308419048 57108.6817004718
"401" "A" "molino" 2010 "septiembre" "este" "P" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 4583.66236104659 0.964779823666667 4422.22496443806
"402" "A" "molino" 2010 "septiembre" "norte" "P" "acari" "oribatida" "euphthiracaroidea" "detritivore" "euedaphic" 509.295817894065 17.05131274 8684.16226808579
"403" "A" "molino" 2010 "septiembre" "norte" "P" "acari" "oribatida" "galumnioidea" "microphytophages" "hemiedaphic" 1018.59163578813 25.993119615 26476.3742278794
"404" "A" "molino" 2010 "septiembre" "norte" "P" "acari" "oribatida" "oppioidea" "microphytophages" "euedaphic" 1018.59163578813 1.473623338 1501.02040638898
"405" "A" "molino" 2010 "septiembre" "norte" "P" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 4583.66236104659 3.525720877 16160.7140794611
"406" "A" "molino" 2010 "septiembre" "norte" "P" "acari" "trombidiformes" "eupodoidea" "omnivore" "hemiedaphic" 509.295817894065 0.417239725 212.49844700177
"407" "A" "molino" 2010 "septiembre" "norte" "P" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 14260.2829010338 1.09552701817857 15622.5252049524
"408" "A" "molino" 2010 "septiembre" "norte" "P" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 1527.8874536822 0.641044386666667 979.443675641398
"409" "A" "molino" 2010 "septiembre" "norte" "P" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 4583.66236104659 1.85597320266667 8507.15451217429
"410" "A" "molino" 2010 "septiembre" "sur" "P" "acari" "mesostigmata" "veigaioidea" "predator" "epiedaphic" 1018.59163578813 20.78023855 21166.5771767121
"411" "A" "molino" 2010 "septiembre" "sur" "P" "acari" "oribatida" "euphthiracaroidea" "detritivore" "euedaphic" 509.295817894065 12.65709335 6446.20470984978
"412" "A" "molino" 2010 "septiembre" "sur" "P" "acari" "oribatida" "oppioidea" "microphytophages" "euedaphic" 509.295817894065 1.384121784 704.927436047272
"413" "A" "molino" 2010 "septiembre" "sur" "P" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 39215.777977843 3.84289411187013 150702.082283459
"414" "A" "molino" 2010 "septiembre" "sur" "P" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 8148.73308630504 2.2738136835 18528.7007948296
"415" "A" "molino" 2010 "septiembre" "sur" "P" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 14769.5787189279 3.81905200203448 56405.7891757274
"416" "G" "L24" 2008 "agosto" "centro" "I" "acari" "astigmata" "acaroidea" "omnivore" "epiedaphic" 509.295817894065 1.397475714 711.728536748723
"417" "G" "L24" 2008 "agosto" "centro" "I" "acari" "oribatida" "oppioidea" "microphytophages" "euedaphic" 509.295817894065 0.746593114 380.236750628707
"418" "G" "L24" 2008 "agosto" "centro" "I" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 12223.0996294576 0.841911673208333 10290.7702608288
"419" "G" "L24" 2008 "agosto" "norte" "I" "acari" "oribatida" "epilohmannioidea" "detritivore" "hemiedaphic" 509.295817894065 3.188940807 1624.11421651682
"420" "G" "L24" 2008 "agosto" "norte" "I" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 10185.9163578813 3.00712735885 30630.3477547426
"421" "G" "L24" 2008 "agosto" "norte" "I" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 1018.59163578813 3.40218585 3465.43805020673
"422" "G" "L24" 2008 "agosto" "oeste" "I" "acari" "mesostigmata" "uropodoidea" "predator" "epiedaphic" 509.295817894065 1.29136254 657.685541007057
"423" "G" "L24" 2008 "agosto" "oeste" "I" "acari" "oribatida" "oppioidea" "microphytophages" "euedaphic" 12732.3954473516 0.20276878132 2581.73230814381
"424" "G" "L24" 2008 "agosto" "oeste" "I" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 16806.7619905041 0.357641899272727 6010.80227890859
"425" "G" "L24" 2008 "agosto" "oeste" "I" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 1018.59163578813 6.971585963 7101.19915008974
"426" "G" "L24" 2008 "agosto" "sur" "I" "acari" "oribatida" "crotonioidea" "microphytophages" "hemiedaphic" 509.295817894065 0.997766689 508.158401941708
"427" "G" "L24" 2008 "agosto" "sur" "I" "acari" "oribatida" "epilohmannioidea" "detritivore" "hemiedaphic" 1018.59163578813 3.692762969 3761.41747317154
"428" "G" "L24" 2008 "agosto" "sur" "I" "acari" "oribatida" "oppioidea" "microphytophages" "euedaphic" 4583.66236104659 0.538102091888889 2466.47830499153
"429" "G" "L24" 2008 "agosto" "sur" "I" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 15278.874536822 1.1344626156 17333.3119704673
"430" "G" "L24" 2008 "agosto" "sur" "I" "acari" "trombidiformes" "eupodoidea" "omnivore" "hemiedaphic" 509.295817894065 0.33402156 170.115783594452
"431" "G" "L24" 2008 "agosto" "sur" "I" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 509.295817894065 1.987539054 1012.24532810333
"432" "G" "L24" 2008 "agosto" "sur" "I" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 1527.8874536822 2.47624588133333 3783.42501432141
"433" "G" "L24" 2008 "noviembre" "centro" "P" "acari" "astigmata" "acaroidea" "omnivore" "epiedaphic" 509.295817894065 3.601016186 1833.98248369864
"434" "G" "L24" 2008 "noviembre" "centro" "P" "acari" "oribatida" "oppioidea" "microphytophages" "euedaphic" 509.295817894065 0.744656198 379.250287410295
"435" "G" "L24" 2008 "noviembre" "centro" "P" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 10695.2121757754 1.88091377514286 20116.7719094915
"436" "G" "L24" 2008 "noviembre" "centro" "P" "collembolla" "Symphypleona" "symphypleona" "detritivore" "hemiedaphic" 509.295817894065 1.632860125 831.60883286848
"437" "G" "L24" 2008 "noviembre" "centro" "P" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 1018.59163578813 2.7104683555 2760.86039598071
"438" "G" "L24" 2008 "noviembre" "centro" "P" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 11713.8038115635 2.00129838982609 23442.8167068207
"439" "G" "L24" 2008 "noviembre" "centro" "P" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 4583.66236104659 0.376242591 1724.56900298934
"440" "G" "L24" 2008 "noviembre" "oeste" "P" "acari" "mesostigmata" "parasitoidea" "predator" "epiedaphic" 1018.59163578813 8.651943094 8812.79686886328
"441" "G" "L24" 2008 "noviembre" "oeste" "P" "acari" "oribatida" "oppioidea" "microphytophages" "euedaphic" 4074.36654315252 1.4905523785 6073.05674177681
"442" "G" "L24" 2008 "noviembre" "oeste" "P" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 13241.6912652457 0.930650516961538 12323.386821446
"443" "G" "L24" 2008 "noviembre" "sur" "P" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 2037.18327157626 5.71869052825 11650.0206794725
"444" "G" "L24" 2009 "agosto" "este" "I" "acari" "astigmata" "acaroidea" "omnivore" "epiedaphic" 509.295817894065 2.529142841 1288.08187177801
"445" "G" "L24" 2009 "agosto" "este" "I" "acari" "oribatida" "epilohmannioidea" "detritivore" "hemiedaphic" 1018.59163578813 3.623781657 3691.15368574265
"446" "G" "L24" 2009 "agosto" "este" "I" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 2546.47908947033 15.1946875096 38692.9540142323
"447" "G" "L24" 2009 "agosto" "este" "I" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 3055.77490736439 2.86830187033333 8764.88488211095
"448" "G" "L24" 2009 "agosto" "este" "I" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 2037.18327157626 13.12548049125 26739.0092881751
"449" "G" "L24" 2009 "agosto" "oeste" "I" "acari" "mesostigmata" "parasitoidea" "predator" "epiedaphic" 509.295817894065 4.903510438 2497.33735907329
"450" "G" "L24" 2009 "agosto" "oeste" "I" "acari" "oribatida" "epilohmannioidea" "detritivore" "hemiedaphic" 2037.18327157626 1.4907641075 3036.95970166531
"451" "G" "L24" 2009 "agosto" "oeste" "I" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 8658.02890419911 2.06827829923529 17907.2132967069
"452" "G" "L24" 2009 "agosto" "oeste" "I" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 38706.4821599489 3.40828410692105 131922.687980577
"453" "G" "L24" 2009 "agosto" "sur" "I" "acari" "mesostigmata" "rhodacaroidea" "predator" "euedaphic" 509.295817894065 6.189364928 3152.2176732506
"454" "G" "L24" 2009 "agosto" "sur" "I" "acari" "oribatida" "epilohmannioidea" "detritivore" "hemiedaphic" 509.295817894065 2.843608399 1448.23786533914
"455" "G" "L24" 2009 "agosto" "sur" "I" "acari" "oribatida" "oppioidea" "microphytophages" "euedaphic" 1018.59163578813 1.109319059 1129.94311491776
"456" "G" "L24" 2009 "agosto" "sur" "I" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 4074.36654315252 3.938362157125 16046.3310078081
"457" "G" "L24" 2009 "agosto" "sur" "I" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 16297.4661726101 2.26472268846875 36909.241405662
"458" "G" "L24" 2009 "agosto" "sur" "I" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 11204.5079936694 7.23124030659091 81022.4898193424
"459" "G" "L24" 2009 "diciembre" "centro" "V" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 509.295817894065 4.007403606 2040.9538971494
"460" "G" "L24" 2009 "diciembre" "este" "V" "acari" "oribatida" "epilohmannioidea" "detritivore" "hemiedaphic" 2037.18327157626 2.08600973275 4249.58413190357
"461" "G" "L24" 2009 "diciembre" "este" "V" "collembolla" "entomobryomorpha" "entomobroidea" "microphytophages" "epiedaphic" 509.295817894065 5.670342945 2887.88194791362
"462" "G" "L24" 2009 "diciembre" "sur" "V" "acari" "oribatida" "epilohmannioidea" "detritivore" "hemiedaphic" 509.295817894065 2.491962604 1269.1461325656
"463" "G" "L24" 2009 "diciembre" "sur" "V" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 509.295817894065 2.653525901 1351.42964405288
"464" "G" "L24" 2009 "febrero" "norte" "V" "acari" "oribatida" "epilohmannioidea" "detritivore" "hemiedaphic" 509.295817894065 1.790531088 911.90999492771
"465" "G" "L24" 2009 "febrero" "norte" "V" "acari" "oribatida" "oppioidea" "microphytophages" "euedaphic" 1018.59163578813 1.0878862305 1108.11181507638
"466" "G" "L24" 2009 "febrero" "norte" "V" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 1018.59163578813 5.9530827635 6063.76031005559
"467" "G" "L24" 2009 "febrero" "norte" "V" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 509.295817894065 0.767621979 390.946663628266
"468" "G" "L24" 2009 "febrero" "norte" "V" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 509.295817894065 2.485333356 1265.76988428342
"469" "G" "L24" 2009 "febrero" "oeste" "V" "acari" "oribatida" "epilohmannioidea" "detritivore" "hemiedaphic" 1018.59163578813 2.242541623 2284.23414009454
"470" "G" "L24" 2009 "febrero" "oeste" "V" "acari" "oribatida" "oppioidea" "microphytophages" "euedaphic" 509.295817894065 0.566270842 288.399371625951
"471" "G" "L24" 2009 "febrero" "oeste" "V" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 509.295817894065 4.564356093 2324.60746954419
"472" "G" "L24" 2009 "febrero" "oeste" "V" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 509.295817894065 1.485466448 756.541849588352
"473" "G" "L24" 2009 "febrero" "sur" "V" "acari" "oribatida" "galumnioidea" "microphytophages" "hemiedaphic" 509.295817894065 30.45523255 15510.7225707062
"474" "G" "L24" 2009 "febrero" "sur" "V" "acari" "oribatida" "oppioidea" "microphytophages" "euedaphic" 4074.36654315252 1.37131110175 5587.22407322382
"475" "G" "L24" 2009 "febrero" "sur" "V" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 5602.25399683472 4.502005407 25221.3777851373
"476" "G" "L24" 2009 "mayo" "centro" "O" "acari" "oribatida" "epilohmannioidea" "detritivore" "hemiedaphic" 509.295817894065 2.315615005 1179.33303789924
"477" "G" "L24" 2009 "mayo" "centro" "O" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 1018.59163578813 0.6330506315 644.820078276294
"478" "G" "L24" 2009 "mayo" "centro" "O" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 2037.18327157626 3.43652014 7000.82134164291
"479" "G" "L24" 2009 "mayo" "este" "O" "acari" "oribatida" "oppioidea" "microphytophages" "euedaphic" 1018.59163578813 4.9196479745 5011.11227784772
"480" "G" "L24" 2009 "mayo" "este" "O" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 509.295817894065 9.131243716 4650.50423673026
"481" "G" "L24" 2009 "mayo" "sur" "O" "acari" "mesostigmata" "parasitoidea" "predator" "epiedaphic" 509.295817894065 4.435926917 2259.19902731181
"482" "G" "L24" 2009 "mayo" "sur" "O" "acari" "oribatida" "oppioidea" "microphytophages" "euedaphic" 509.295817894065 0.53158893 270.736018887781
"483" "G" "L24" 2009 "mayo" "sur" "O" "acari" "trombidiformes" "bdelloidea" "predator" "euedaphic" 509.295817894065 2.762005675 1406.67793927717
"484" "G" "L24" 2009 "mayo" "sur" "O" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 509.295817894065 8.166616247 4159.22350094283
"485" "G" "L24" 2010 "diciembre" "centro" "V" "collembolla" "Symphypleona" "symphypleona" "detritivore" "hemiedaphic" 509.295817894065 0.562703129 286.582350315605
"486" "G" "L24" 2010 "diciembre" "este" "V" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 509.295817894065 0.393513261 200.414658113156
"487" "G" "L24" 2010 "diciembre" "norte" "V" "acari" "oribatida" "oppioidea" "microphytophages" "euedaphic" 509.295817894065 3.294520522 1677.88552382077
"488" "G" "L24" 2010 "diciembre" "norte" "V" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 509.295817894065 4.969701945 2531.0484167685
"489" "G" "L24" 2010 "diciembre" "norte" "V" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 2037.18327157626 4.067154642 8285.53939959613
"490" "G" "L24" 2010 "diciembre" "norte" "V" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 1018.59163578813 1.58937454 1618.92361257861
"491" "G" "L24" 2010 "diciembre" "sur" "V" "acari" "mesostigmata" "dermanyssoidea" "predator" "epiedaphic" 509.295817894065 1.570637778 799.919251761827
"492" "G" "L24" 2010 "diciembre" "sur" "V" "acari" "mesostigmata" "parasitoidea" "predator" "epiedaphic" 509.295817894065 0.967060665 492.519952334353
"493" "G" "L24" 2010 "diciembre" "sur" "V" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 509.295817894065 1.606387574 818.126473355193
"494" "G" "L24" 2010 "diciembre" "sur" "V" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 9676.62053998724 1.21002147089474 11708.9186190856
